,id,decimalLatitude,decimalLongitude,occurrenceStatus
766,766,-37.69016675,145.3227555,0
767,767,-38.41346542,144.9465869,0
768,768,-37.91454911,145.2109902,0
769,769,-38.05627329,145.1329225,0
770,770,-37.62328253,145.3135958,0
771,771,-37.6289381,145.2577949,0
772,772,-37.6983027,145.1826887,0
773,773,-37.92225697,145.2025277,0
774,774,-37.74070146,145.2382283,0
775,775,-37.81648435,145.509811,0
776,776,-37.92716185,145.502712,0
777,777,-37.92732697,145.50296,0
778,778,-37.92736548,145.5029735,0
779,779,-37.92739,145.5029589,0
780,780,-37.92735559,145.5029063,0
781,781,-37.92738049,145.5030873,0
782,782,-37.7410033,145.2383881,0
783,783,-38.18956747,145.5812278,0
784,784,-37.77823391,145.0552478,0
785,785,-37.92688709,145.5031837,0
786,786,-37.92684677,145.5030192,0
787,787,-37.92686504,145.5030098,0
788,788,-37.92692212,145.502912,0
789,789,-37.92692116,145.5029003,0
790,790,-37.92692041,145.5029114,0
791,791,-37.92691533,145.5028764,0
792,792,-37.92686492,145.5028713,0
793,793,-37.92686844,145.5028753,0
794,794,-37.92686802,145.5028604,0
795,795,-37.92686136,145.5028588,0
796,796,-37.92686182,145.502876,0
797,797,-37.92687682,145.5028877,0
798,798,-37.92687037,145.5028947,0
799,799,-37.92692053,145.5030979,0
800,800,-37.92738325,145.503047,0
801,801,-37.92688902,145.5030226,0
802,802,-37.92730371,145.5026888,0
803,803,-37.92691521,145.5030459,0
804,804,-37.92688529,145.5029841,0
805,805,-37.92688508,145.5029604,0
806,806,-37.92691567,145.5028413,0
807,807,-37.92694807,145.5028689,0
808,808,-37.92688788,145.5028684,0
809,809,-37.5951,145.123,0
810,810,-37.5957,145.125,0
811,811,-37.5949,145.123,0
812,812,-37.595,145.123,0
813,813,-38.13030503,145.1719912,0
814,814,-37.8293864,144.908163,0
815,815,-37.84196697,145.1098625,0
816,816,-37.6996,145.145,0
817,817,-37.57621194,145.2704684,0
818,818,-37.92695201,145.5030274,0
819,819,-37.92688273,145.5030444,0
820,820,-37.92695439,145.5029913,0
821,821,-37.92694622,145.5029444,0
822,822,-37.92699195,145.5029495,0
823,823,-37.92700372,145.5029399,0
824,824,-37.92697853,145.5029284,0
825,825,-37.92696475,145.5029412,0
826,826,-38.4188,145.469,0
827,827,-37.92201378,145.2028323,0
828,828,-37.9144635,145.211011,0
829,829,-37.7081,144.899,0
830,830,-37.78954683,145.0075762,0
831,831,-37.6968,144.905,0
832,832,-37.6889,144.903,0
833,833,-38.3892,145.088,0
834,834,-37.77697684,145.3607949,0
835,835,-37.75419428,145.0979034,0
836,836,-37.7752,145.295,0
837,837,-37.84196411,145.1100065,0
838,838,-37.84152326,145.1094901,0
839,839,-37.78954516,145.0076011,0
840,840,-37.91473191,145.2112305,0
841,841,-37.91721197,145.2044366,0
842,842,-37.63526571,144.835632,0
843,843,-37.63153841,144.8433312,0
844,844,-37.78343123,144.8939962,0
845,845,-37.91718443,145.2044176,0
846,846,-37.63977254,145.2601623,0
847,847,-37.7777,145.26,0
848,848,-37.84165344,145.1094942,0
849,849,-37.8459,145.212,0
850,850,-38.3644,145.202,0
851,851,-37.84182101,145.2139782,0
852,852,-37.84067306,145.2145281,0
853,853,-37.84052771,145.2150176,0
854,854,-37.78949747,145.0075566,0
855,855,-37.6893,145.299,0
856,856,-37.76496045,145.5135865,0
857,857,-37.78956579,145.007599,0
858,858,-37.83872053,145.2241226,0
859,859,-37.64851594,145.3893713,0
860,860,-37.99875956,145.1265381,0
861,861,-38.36135642,144.9320972,0
862,862,-37.86817331,145.3371782,0
863,863,-37.83030979,144.9064191,0
864,864,-37.69335757,145.1530888,0
865,865,-37.70728659,144.900637,0
866,866,-37.78952967,145.0076114,0
867,867,-37.78955588,145.0075998,0
868,868,-37.73901396,145.5816226,0
869,869,-38.3458394,145.2158895,0
870,870,-37.78256498,145.0633487,0
871,871,-37.84116947,145.2130323,0
872,872,-38.09021545,145.135281,0
873,873,-37.8975,145.197,0
874,874,-37.7085,144.995,0
875,875,-37.78961804,145.0074667,0
876,876,-38.1036,145.733,0
877,877,-37.78954973,145.0076167,0
878,878,-37.74313182,145.1322727,0
879,879,-38.10328873,145.1388136,0
880,880,-37.9403,145.087,0
881,881,-37.83263005,145.3419429,0
882,882,-37.87199824,145.0942559,0
883,883,-37.8720208,145.0942465,0
884,884,-37.93950294,145.2224896,0
885,885,-37.93960621,145.2224956,0
886,886,-38.3745712,145.0404115,0
887,887,-37.8997,145.281,0
888,888,-37.7406,144.881,0
889,889,-37.75109245,144.9824393,0
890,890,-37.72458654,145.037933,0
891,891,-37.8386,145.239,0
892,892,-38.27993993,145.1032548,0
893,893,-37.69315383,145.2917306,0
894,894,-37.97464021,145.5121598,0
895,895,-37.99849893,145.2859764,0
896,896,-37.79325629,145.3511518,0
897,897,-37.88723755,145.1967193,0
898,898,-37.78953559,145.007576,0
899,899,-38.3024,145.167,0
900,900,-37.67169468,144.8743151,0
901,901,-37.63532154,144.8355717,0
902,902,-37.75097061,144.9826303,0
903,903,-37.75092365,144.9822783,0
904,904,-37.91678772,145.2095455,0
905,905,-37.91705029,145.2084072,0
906,906,-37.74111757,145.1627695,0
907,907,-37.78908215,145.0201458,0
908,908,-37.6995,145.287,0
909,909,-38.01328733,145.1012908,0
910,910,-38.01363195,145.1013246,0
911,911,-37.70670522,145.4197551,0
912,912,-37.6549,145.213,0
913,913,-37.6892,145.329,0
914,914,-38.36178208,145.2081356,0
915,915,-37.63226103,144.8499884,0
916,916,-38.00766652,145.1793898,0
917,917,-37.9228,145.415,0
918,918,-37.73182987,144.9738237,0
919,919,-38.05964223,145.518266,0
920,920,-37.6687,145.165,0
921,921,-37.75301762,145.1101864,0
922,922,-37.75371226,145.1098656,0
923,923,-37.9611,145.305,0
924,924,-37.91455684,145.2110146,0
925,925,-37.91656293,145.2103264,0
926,926,-37.91662452,145.2100664,0
927,927,-37.91724071,145.2043343,0
928,928,-37.92208954,145.2028302,0
929,929,-37.92197455,145.2027364,0
930,930,-37.6362573,144.8653479,0
931,931,-37.94945972,145.2962896,0
932,932,-37.90499251,145.2036079,0
933,933,-37.7328688,144.9748152,0
934,934,-37.68563169,145.5317786,0
935,935,-37.63622169,144.9686515,0
936,936,-37.7964,145.373,0
937,937,-37.7623,145.081,0
938,938,-38.05824977,145.5080142,0
939,939,-37.78954521,145.0075509,0
940,940,-37.92323404,145.3296991,0
941,941,-37.7714,145.539,0
942,942,-37.63855666,145.4016802,0
943,943,-37.74918684,145.089805,0
944,944,-37.89806371,145.1945464,0
945,945,-38.03110704,145.5894833,0
946,946,-37.91285033,145.2270876,0
947,947,-38.2609777,145.0431734,0
948,948,-37.82937198,144.9087203,0
949,949,-37.87448652,145.5094544,0
950,950,-37.8296,144.909,0
951,951,-37.72482903,145.0587508,0
952,952,-37.7333,145.211,0
953,953,-37.63054738,144.8415658,0
954,954,-38.0128564,145.0996811,0
955,955,-38.324,145.127,0
956,956,-37.7247,145.06,0
957,957,-37.99704876,145.1746919,0
958,958,-37.74043912,144.8438818,0
959,959,-37.7775,145.52,0
960,960,-38.40591352,145.0170803,0
961,961,-37.58635664,145.1166063,0
962,962,-37.5305,144.847,0
963,963,-37.74630486,145.1724136,0
964,964,-37.65170233,145.4916741,0
965,965,-37.58116221,145.1191426,0
966,966,-37.7395,145.198,0
967,967,-37.91639596,145.2275078,0
968,968,-38.36176442,145.2081511,0
969,969,-37.78956683,145.0075776,0
970,970,-37.7408,145.163,0
971,971,-37.7993,145.151,0
972,972,-37.7231932,145.2049633,0
973,973,-38.01859724,145.1059354,0
974,974,-38.01834209,145.1055949,0
975,975,-38.013498,145.1002059,0
976,976,-37.71611774,145.2783427,0
977,977,-37.69317262,145.1229926,0
978,978,-37.8650666,144.8073493,0
979,979,-37.85859947,144.8731044,0
980,980,-37.79302661,145.3868727,0
981,981,-37.81350565,145.5007176,0
982,982,-37.94297083,145.3784113,0
983,983,-37.8799,145.195,0
984,984,-38.35013464,144.9404,0
985,985,-38.35012882,144.940405,0
986,986,-37.58013712,145.3589104,0
987,987,-37.72232557,145.2833008,0
988,988,-38.0716,145.469,0
989,989,-37.66557283,145.2354391,0
990,990,-37.67786059,145.2759744,0
991,991,-37.7327,144.975,0
992,992,-37.7258,145.221,0
993,993,-37.74108795,145.2383972,0
994,994,-37.94178243,145.0812395,0
995,995,-38.02077103,145.1084515,0
996,996,-38.01832786,145.1056607,0
997,997,-38.01833285,145.1056737,0
998,998,-38.2047,145.109,0
999,999,-38.0808,145.723,0
1000,1000,-37.88020565,145.248482,0
1001,1001,-37.67133879,145.1569872,0
1002,1002,-37.67731697,144.8895489,0
1003,1003,-37.6355,145.195,0
1004,1004,-37.8574448,145.5142724,0
1005,1005,-37.6682296,145.2237935,0
1006,1006,-37.76908231,145.6331794,0
1007,1007,-37.69416783,145.2556933,0
1008,1008,-37.66815081,145.2238419,0
1009,1009,-37.63264503,144.8482672,0
1010,1010,-38.04122597,145.1935881,0
1011,1011,-37.83807089,145.2675035,0
1012,1012,-37.74094286,145.162924,0
1013,1013,-37.9171739,145.2074905,0
1014,1014,-37.83823451,145.2188772,0
1015,1015,-37.83828794,145.218893,0
1016,1016,-37.83833685,145.2190908,0
1017,1017,-37.8390022,145.2299842,0
1018,1018,-37.93695653,145.2257882,0
1019,1019,-37.93711132,145.2264128,0
1020,1020,-37.9369745,145.2260713,0
1021,1021,-37.93710119,145.2264179,0
1022,1022,-37.93699777,145.2258913,0
1023,1023,-38.0058,145.124,0
1024,1024,-38.01741353,145.3291364,0
1025,1025,-38.0061,145.125,0
1026,1026,-37.83842607,145.2229549,0
1027,1027,-37.83833593,145.2189554,0
1028,1028,-37.86471399,144.8073547,0
1029,1029,-37.78718742,145.3480103,0
1030,1030,-37.65386185,145.246798,0
1031,1031,-37.65406356,145.2470313,0
1032,1032,-37.83954334,145.215943,0
1033,1033,-38.44367538,145.6582344,0
1034,1034,-38.4187,145.469,0
1035,1035,-37.77729432,145.2250963,0
1036,1036,-37.7915,145.008,0
1037,1037,-37.75757616,145.4806391,0
1038,1038,-38.0381,145.125,0
1039,1039,-37.6691,145.185,0
1040,1040,-37.73758588,145.132726,0
1041,1041,-38.35958888,144.9498496,0
1042,1042,-37.79929422,145.1507772,0
1043,1043,-37.63356952,145.1066656,0
1044,1044,-38.40800799,144.8410589,0
1045,1045,-37.71210647,144.8547103,0
1046,1046,-37.91646054,145.2273877,0
1047,1047,-37.67531336,145.5438532,0
1048,1048,-38.06472484,145.6778984,0
1049,1049,-37.91653225,145.227188,0
1050,1050,-38.1542,145.213,0
1051,1051,-38.34882067,145.3646437,0
1052,1052,-37.91649307,145.227309,0
1053,1053,-37.80745669,145.2043588,0
1054,1054,-37.91647157,145.2272574,0
1055,1055,-37.73467458,145.0985204,0
1056,1056,-38.20950701,145.4848599,0
1057,1057,-38.35014164,144.9403578,0
1058,1058,-37.83840705,145.3015703,0
1059,1059,-37.91644227,145.2277874,0
1060,1060,-38.40033489,145.3789894,0
1061,1061,-37.81348154,145.5006068,0
1062,1062,-37.8383548,145.2189607,0
1063,1063,-37.83895514,145.2191939,0
1064,1064,-37.83882338,145.2189703,0
1065,1065,-37.7485,145.342,0
1066,1066,-38.47213236,145.0244765,0
1067,1067,-37.78949738,145.0075835,0
1068,1068,-37.83870477,145.3021233,0
1069,1069,-37.83840378,145.223492,0
1070,1070,-37.83840416,145.3017948,0
1071,1071,-37.83928534,145.2159487,0
1072,1072,-37.83827055,145.219023,0
1073,1073,-38.24241622,145.1794161,0
1074,1074,-37.74297602,145.1318564,0
1075,1075,-38.25094724,145.1235792,0
1076,1076,-37.8382832,145.2189821,0
1077,1077,-37.83881585,145.2189645,0
1078,1078,-37.84041179,145.214323,0
1079,1079,-37.78954009,145.0076111,0
1080,1080,-37.78953506,145.0076328,0
1081,1081,-37.78957014,145.0076754,0
1082,1082,-38.37431218,144.8707922,0
1083,1083,-37.96525901,145.0930931,0
1084,1084,-37.72170422,145.2768754,0
1085,1085,-37.63395432,145.1926388,0
1086,1086,-37.83844965,145.2191213,0
1087,1087,-37.83169265,144.8744172,0
1088,1088,-37.9164424,145.2275195,0
1089,1089,-38.0911,145.135,0
1090,1090,-37.83860118,145.2191287,0
1091,1091,-37.66538901,145.182455,0
1092,1092,-38.20383848,145.488519,0
1093,1093,-37.84025886,145.3012748,0
1094,1094,-37.77762514,145.6226889,0
1095,1095,-37.72298107,145.2053465,0
1096,1096,-37.91646319,145.2275283,0
1097,1097,-37.84381291,145.3142385,0
1098,1098,-37.84626789,145.3113372,0
1099,1099,-37.83861571,145.2200197,0
1100,1100,-37.8389183,145.2190963,0
1101,1101,-37.7505945,145.0926278,0
1102,1102,-37.74919313,145.0896912,0
1103,1103,-37.63403328,145.1926673,0
1104,1104,-38.22438702,145.1619283,0
1105,1105,-37.63402519,145.1927057,0
1106,1106,-38.0783,145.209,0
1107,1107,-37.78953255,145.0075274,0
1108,1108,-37.91722172,145.2043391,0
1109,1109,-37.68758434,145.0973537,0
1110,1110,-37.91644319,145.2275242,0
1111,1111,-37.83870454,145.2191167,0
1112,1112,-37.84049406,145.2150199,0
1113,1113,-37.77801636,145.055247,0
1114,1114,-37.84604484,145.2117476,0
1115,1115,-38.0549,145.252,0
1116,1116,-37.63572655,145.1942167,0
1117,1117,-37.77819615,145.0552718,0
1118,1118,-37.8572586,145.1026406,0
1119,1119,-37.951,145.504,0
1120,1120,-37.91678094,145.2097667,0
1121,1121,-37.91690759,145.2093762,0
1122,1122,-37.94659513,145.2226581,0
1123,1123,-37.87990652,145.2491429,0
1124,1124,-37.8396381,145.231468,0
1125,1125,-37.628,145.275,0
1126,1126,-37.71484903,145.1683802,0
1127,1127,-37.8793078,145.2469938,0
1128,1128,-38.36938121,144.9800077,0
1129,1129,-38.2781214,145.6253453,0
1130,1130,-37.86542276,144.8074771,0
1131,1131,-37.75558282,145.2504188,0
1132,1132,-37.857568,145.102567,0
1133,1133,-37.87225531,145.0934142,0
1134,1134,-37.74918475,145.0900307,0
1135,1135,-38.30933119,145.0911368,0
1136,1136,-37.99690667,145.1747366,0
1137,1137,-38.39176302,145.1623778,0
1138,1138,-37.967,145.257,0
1139,1139,-37.69829915,145.1827365,0
1140,1140,-37.96096369,145.4970902,0
1141,1141,-38.25225735,145.0867702,0
1142,1142,-37.83881592,145.2149842,0
1143,1143,-37.74925335,145.0896621,0
1144,1144,-37.74920901,145.0900715,0
1145,1145,-38.0332785,145.3093522,0
1146,1146,-37.92501195,145.3267496,0
1147,1147,-38.17042906,145.1309601,0
1148,1148,-37.84602968,145.211752,0
1149,1149,-37.8423662,145.2134866,0
1150,1150,-37.83827801,145.218775,0
1151,1151,-37.809,145.276,0
1152,1152,-37.75101644,145.2333918,0
1153,1153,-37.74582009,145.164925,0
1154,1154,-37.8579,145.208,0
1155,1155,-37.6359,145.194,0
1156,1156,-37.77819995,145.0551991,0
1157,1157,-37.75724849,145.6504083,0
1158,1158,-37.78240558,144.8983313,0
1159,1159,-38.0214,145.436,0
1160,1160,-38.49391251,145.7671922,0
1161,1161,-37.85152429,145.4750322,0
1162,1162,-37.84243036,145.2133869,0
1163,1163,-37.7534995,145.2846434,0
1164,1164,-37.9170802,145.2084357,0
1165,1165,-37.7327876,144.974597,0
1166,1166,-37.67451787,145.2210724,0
1167,1167,-37.8839,145.211,0
1168,1168,-37.732814,144.974795,0
1169,1169,-37.7506,145.092,0
1170,1170,-37.7954,145.112,0
1171,1171,-37.91641536,145.2108614,0
1172,1172,-37.83844278,145.3018267,0
1173,1173,-37.84242227,145.2134924,0
1174,1174,-37.91671311,145.2098923,0
1175,1175,-37.78953487,145.0075747,0
1176,1176,-37.80747656,145.2045797,0
1177,1177,-37.73214707,144.9741144,0
1178,1178,-37.93912533,145.2223196,0
1179,1179,-37.7505604,145.0924724,0
1180,1180,-37.9164002,145.2275936,0
1181,1181,-38.31996507,145.619844,0
1182,1182,-37.78720489,145.6478146,0
1183,1183,-37.86336664,144.8757122,0
1184,1184,-37.72437122,145.0395252,0
1185,1185,-37.73709234,145.265732,0
1186,1186,-37.91665066,145.2100293,0
1187,1187,-37.91692108,145.2091624,0
1188,1188,-37.92675185,145.5031015,0
1189,1189,-37.92684983,145.5030842,0
1190,1190,-37.92684589,145.5030113,0
1191,1191,-37.92686064,145.5029958,0
1192,1192,-37.92685473,145.5030247,0
1193,1193,-37.92686144,145.5030501,0
1194,1194,-37.92690859,145.5029447,0
1195,1195,-37.9269085,145.5029494,0
1196,1196,-38.18963565,145.5807599,0
1197,1197,-37.77823922,145.0551787,0
1198,1198,-37.67610092,145.1754986,0
1199,1199,-37.8108,145.304,0
1200,1200,-37.8089,145.276,0
1201,1201,-37.7425,145.13,0
1202,1202,-37.72058911,145.2125875,0
1203,1203,-37.76271969,144.9803532,0
1204,1204,-37.5909,145.096,0
1205,1205,-38.3764,145.121,0
1206,1206,-37.83928161,145.2144351,0
1207,1207,-38.38362889,145.0188932,0
1208,1208,-37.6530275,145.1998049,0
1209,1209,-38.24295935,145.1381073,0
1210,1210,-37.91659101,145.227091,0
1211,1211,-38.4087,145.536,0
1212,1212,-37.91668732,145.2266234,0
1213,1213,-37.7229193,145.2053544,0
1214,1214,-38.29071742,145.1156172,0
1215,1215,-37.7208,145.156,0
1216,1216,-38.01318079,145.1017615,0
1217,1217,-38.0132916,145.1012968,0
1218,1218,-37.7431,145.132,0
1219,1219,-37.77833216,145.0552579,0
1220,1220,-37.9414,145.108,0
1221,1221,-38.31335971,145.615767,0
1222,1222,-38.49698219,145.2037622,0
1223,1223,-37.73285798,144.9748634,0
1224,1224,-37.85755854,145.102312,0
1225,1225,-38.268,145.048,0
1226,1226,-38.20224334,145.4946018,0
1227,1227,-38.19308028,145.2002768,0
1228,1228,-37.73148475,144.9746237,0
1229,1229,-38.3245,145.189,0
1230,1230,-38.4113,145.537,0
1231,1231,-37.74710399,145.1934307,0
1232,1232,-37.8575948,145.1022861,0
1233,1233,-37.87192326,145.0935295,0
1234,1234,-38.0708,145.468,0
1235,1235,-37.77827778,145.0552601,0
1236,1236,-38.1068,145.293,0
1237,1237,-38.3816,144.861,0
1238,1238,-37.9173,145.204,0
1239,1239,-37.7748,145.443,0
1240,1240,-38.26791449,145.0477118,0
1241,1241,-38.00394465,145.1246578,0
1242,1242,-37.789531,145.0074611,0
1243,1243,-37.91499309,145.21411,0
1244,1244,-37.62116052,145.3141442,0
1245,1245,-37.73166453,144.974762,0
1246,1246,-37.7424906,145.1306355,0
1247,1247,-38.1466,145.179,0
1248,1248,-38.18797993,145.5538124,0
1249,1249,-37.6699,145.088,0
1250,1250,-37.71483861,145.1683746,0
1251,1251,-38.46466974,145.1829528,0
1252,1252,-37.92685566,145.5030348,0
1253,1253,-37.71145612,145.0726621,0
1254,1254,-38.24296975,145.137742,0
1255,1255,-37.83040011,144.8752731,0
1256,1256,-37.70677219,145.4196101,0
1257,1257,-37.9222075,145.2034641,0
1258,1258,-37.91732558,145.2041809,0
1259,1259,-37.91706752,145.2086315,0
1260,1260,-38.08106289,145.5129545,0
1261,1261,-38.03981878,145.2365295,0
1262,1262,-37.73152311,144.9744074,0
1263,1263,-37.63210452,144.840033,0
1264,1264,-37.77707289,145.2252395,0
1265,1265,-37.83271569,145.3418669,0
1266,1266,-38.21769308,145.4054612,0
1267,1267,-37.9167626,145.2048585,0
1268,1268,-37.72495431,145.2120819,0
1269,1269,-37.91724806,145.2043093,0
1270,1270,-38.0094,145.135,0
1271,1271,-37.7091,144.892,0
1272,1272,-38.01249603,145.1029807,0
1273,1273,-38.0497,145.291,0
1274,1274,-37.7871914,145.6479675,0
1275,1275,-37.99701931,145.1746588,0
1276,1276,-38.09625564,145.7238475,0
1277,1277,-37.74253947,145.1305307,0
1278,1278,-37.9442538,145.2757312,0
1279,1279,-37.95449259,145.2560816,0
1280,1280,-37.72580305,145.0400301,0
1281,1281,-37.8395,145.214,0
1282,1282,-38.05839319,145.377968,0
1283,1283,-37.91367524,145.2285507,0
1284,1284,-37.91378085,145.228618,0
1285,1285,-37.74111444,145.1623141,0
1286,1286,-37.5909,145.097,0
1287,1287,-37.71206697,144.8548105,0
1288,1288,-37.787677,145.0579488,0
1289,1289,-37.7507,144.982,0
1290,1290,-38.04004024,145.2372392,0
1291,1291,-37.57654306,145.2709645,0
1292,1292,-37.57628188,145.2704323,0
1293,1293,-38.26648924,145.0206367,0
1294,1294,-37.79131637,145.6381451,0
1295,1295,-38.28655208,145.084308,0
1296,1296,-37.71249556,144.9935927,0
1297,1297,-37.83893096,145.2190723,0
1298,1298,-37.7973,145.34,0
1299,1299,-38.28651085,145.0843066,0
1300,1300,-37.82703159,145.6481779,0
1301,1301,-38.3617828,145.2081468,0
1302,1302,-37.91658566,145.2101645,0
1303,1303,-37.74918684,145.089805,0
1304,1304,-37.91641113,145.2274971,0
1305,1305,-38.26096548,145.0431799,0
1306,1306,-37.7693,145.424,0
1307,1307,-37.76977435,145.6228095,0
1308,1308,-37.69928258,145.1833033,0
1309,1309,-38.02448224,145.1125168,0
1310,1310,-37.58508343,145.1171787,0
1311,1311,-37.6862,144.845,0
1312,1312,-37.7409,145.162,0
1313,1313,-37.92225661,145.2024657,0
1314,1314,-38.33937316,144.9502319,0
1315,1315,-38.46466782,145.1829741,0
1316,1316,-37.9414,145.083,0
1317,1317,-37.91508164,145.2274064,0
1318,1318,-37.7129,145.294,0
1319,1319,-37.7553,145.654,0
1320,1320,-37.8794,145.251,0
1321,1321,-37.86507182,144.807357,0
1322,1322,-37.8656497,144.8839735,0
1323,1323,-38.41625295,145.5555526,0
1324,1324,-37.74920623,145.0896554,0
1325,1325,-37.71623028,145.0508004,0
1326,1326,-37.62889169,145.1104469,0
1327,1327,-37.6283944,145.1092085,0
1328,1328,-37.62599613,145.1117685,0
1329,1329,-37.62619029,145.1108226,0
1330,1330,-37.84196609,145.1098435,0
1331,1331,-37.5580499,145.3125456,0
1332,1332,-38.21,145.11,0
1333,1333,-38.2107,145.108,0
1334,1334,-37.87976942,145.2515774,0
1335,1335,-37.66817466,145.2238256,0
1336,1336,-37.8854,145.496,0
1337,1337,-37.72847224,145.1428848,0
1338,1338,-37.6357,145.194,0
1339,1339,-37.83850025,145.2231718,0
1340,1340,-37.8003,145.503,0
1341,1341,-37.74097935,145.1626957,0
1342,1342,-37.91730274,145.204144,0
1343,1343,-37.91724047,145.2043495,0
1344,1344,-38.1979,145.119,0
1345,1345,-37.8560963,145.2101118,0
1346,1346,-37.83889594,145.2190958,0
1347,1347,-37.6681773,145.2237634,0
1348,1348,-37.83205843,145.282236,0
1349,1349,-37.83830609,145.2189872,0
1350,1350,-37.776,145.068,0
1351,1351,-37.91646826,145.227533,0
1352,1352,-37.83953032,145.2159093,0
1353,1353,-37.83212833,145.2608048,0
1354,1354,-37.84492593,145.2113401,0
1355,1355,-38.179528,145.572984,0
1356,1356,-37.93179342,145.3508498,0
1357,1357,-37.83871757,145.2227451,0
1358,1358,-37.63394674,145.192725,0
1359,1359,-37.87921153,145.2469019,0
1360,1360,-37.8004,145.503,0
1361,1361,-37.84236251,145.2134044,0
1362,1362,-38.27743831,145.625315,0
1363,1363,-37.87997995,145.2495362,0
1364,1364,-37.83862628,145.2242487,0
1365,1365,-37.83934251,145.2142477,0
1366,1366,-37.69136435,145.3034367,0
1367,1367,-38.4223229,144.9187741,0
1368,1368,-38.0526,145.294,0
1369,1369,-38.22845191,145.1474786,0
1370,1370,-38.24260068,145.1801155,0
1371,1371,-37.66820932,145.2237435,0
1372,1372,-37.7554,145.289,0
1373,1373,-37.75011568,145.0920703,0
1374,1374,-37.87454616,145.5095621,0
1375,1375,-38.19287736,145.199645,0
1376,1376,-38.115,145.268,0
1377,1377,-37.9098988,145.2535488,0
1378,1378,-38.18942179,145.580807,0
1379,1379,-37.6716201,145.1063108,0
1380,1380,-37.7505,145.093,0
1381,1381,-38.04822605,145.3122114,0
1382,1382,-37.75053498,145.0924712,0
1383,1383,-37.63407703,145.192857,0
1384,1384,-37.67237097,145.1610917,0
1385,1385,-37.91637937,145.2275663,0
1386,1386,-37.72290542,145.2053376,0
1387,1387,-37.57987588,145.1195099,0
1388,1388,-37.77833216,145.0552579,0
1389,1389,-37.83873319,145.2152494,0
1390,1390,-37.6261286,145.1017918,0
1391,1391,-38.28138786,145.1601625,0
1392,1392,-37.95452675,145.256092,0
1393,1393,-37.91513016,145.2119062,0
1394,1394,-37.73263353,144.9750239,0
1395,1395,-37.73286391,144.9744002,0
1396,1396,-37.65457399,145.3588165,0
1397,1397,-37.77823391,145.0552478,0
1398,1398,-37.744,145.264,0
1399,1399,-37.85211054,145.2140826,0
1400,1400,-37.80765268,145.2046796,0
1401,1401,-37.75419428,145.0979034,0
1402,1402,-37.7349,145.098,0
1403,1403,-37.91728317,145.2042802,0
1404,1404,-37.781,145.615,0
1405,1405,-37.83268527,145.3418221,0
1406,1406,-37.75062082,145.0924901,0
1407,1407,-37.7809,145.615,0
1408,1408,-38.01357667,145.1010579,0
1409,1409,-37.95207095,145.3670348,0
1410,1410,-37.65545789,144.8489815,0
1411,1411,-38.10381339,145.138558,0
1412,1412,-37.66671139,144.8684923,0
1413,1413,-37.75097061,144.9826303,0
1414,1414,-37.75092365,144.9822783,0
1415,1415,-37.8002,145.503,0
1416,1416,-37.7825,145.561,0
1417,1417,-37.7824,145.56,0
1418,1418,-37.79270819,145.6393893,0
1419,1419,-37.68552295,145.0898147,0
1420,1420,-37.6313,144.967,0
1421,1421,-37.72315496,145.2050269,0
1422,1422,-37.9166141,145.2269144,0
1423,1423,-37.91439093,145.2109829,0
1424,1424,-37.91636621,145.2275322,0
1425,1425,-37.58110517,145.1188918,0
1426,1426,-37.69384637,145.5242418,0
1427,1427,-37.76956262,145.6237569,0
1428,1428,-37.73268051,144.9746229,0
1429,1429,-38.30474276,145.3033677,0
1430,1430,-37.6585457,145.5311868,0
1431,1431,-37.60381239,145.2832182,0
1432,1432,-37.75817518,145.4916389,0
1433,1433,-37.90675375,145.6702764,0
1434,1434,-38.36932819,144.9799917,0
1435,1435,-37.6585529,145.5312569,0
1436,1436,-37.70664659,145.4197343,0
1437,1437,-37.62895196,144.9623076,0
1438,1438,-38.42233306,144.9187418,0
1439,1439,-37.66830734,145.2238461,0
1440,1440,-37.83833685,145.2190908,0
1441,1441,-37.84057037,145.2145663,0
1442,1442,-38.0498,145.557,0
1443,1443,-37.83847968,145.2227994,0
1444,1444,-38.14116507,145.2849627,0
1445,1445,-38.2521905,145.0867509,0
1446,1446,-37.6162,145.36,0
1447,1447,-37.57988928,145.1194461,0
1448,1448,-37.83826971,145.2188169,0
1449,1449,-38.47197839,145.0244313,0
1450,1450,-37.66829096,145.2237481,0
1451,1451,-37.7228929,145.2053603,0
1452,1452,-38.2122,145.431,0
1453,1453,-37.63417854,145.1928069,0
1454,1454,-37.57632136,145.2704572,0
1455,1455,-37.91640158,145.2275319,0
1456,1456,-37.74625997,145.1732102,0
1457,1457,-37.76970469,145.6233514,0
1458,1458,-37.76970825,145.6233466,0
1459,1459,-37.76964627,145.6234777,0
1460,1460,-37.76970393,145.6233367,0
1461,1461,-38.13911849,145.2897416,0
1462,1462,-38.36939693,144.980239,0
1463,1463,-38.36938297,144.980208,0
1464,1464,-37.6682273,145.2237898,0
1465,1465,-37.70664659,145.4197343,0
1466,1466,-38.26926704,145.2051592,0
1467,1467,-38.26097135,145.0430717,0
1468,1468,-38.24280026,145.1379121,0
1469,1469,-38.24339454,145.1395975,0
1470,1470,-37.76614998,145.4894097,0
1471,1471,-38.36935749,144.9799304,0
1472,1472,-37.7501,145.092,0
1473,1473,-38.18958955,145.5808425,0
1474,1474,-38.18955737,145.5812074,0
